num_lines,avg_line_length,ratio_space,api_density,count_string_literals,file_length,count_semicolon,ratio_special,count_square,count_double_quote,count_paren,max_line_length,ratio_alpha,entropy_strings,count_bracket,ratio_digit,ratio_uppercase,entropy_full,count_function_expr,unique_chars,count_var,api_eval,count_pipe,obfusc_score,count_plus,hex_encoded_chars,count_ternary,count_this,count_percent,count_for,max_nesting_depth,count_if,count_single_quote,count_function_decl,count_regex,count_bracket_access,count_very_long_lines,api_src_assign,count_urls,count_prototype,label,filename,split
2.0,8695.0,0.0194939620471535,5.347901092581943,352.0,17390.0,160.0,0.337607820586544,292.0,704.0,1170.0,17389.0,0.6165037377803335,-0.0,464.0,0.0263944795859689,0.0184588844163312,5.305448065510356,78.0,90.0,57.0,0.0,90.0,24.0,84.0,7.0,62.0,52.0,1.0,26.0,8.0,30.0,0.0,18.0,29.0,1.0,1.0,1.0,2.0,7.0,0,benign/71451667795891.6154466.js,train
1.0,49.0,0.1224489795918367,0.0,0.0,49.0,1.0,0.1836734693877551,2.0,0.0,2.0,49.0,0.6938775510204082,0.0,0.0,0.0,0.4081632653061224,4.303186119492955,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,benign/6dbd9be4e023de91c6fd3396d101497b.js,train
2.0,10935.0,0.0247370827617741,0.3657978966620941,9.0,21870.0,231.0,0.3683127572016461,52.0,808.0,1400.0,21869.0,0.3245541838134431,-0.0,1046.0,0.2823959762231367,0.0877457704618198,5.675852151482238,4.0,90.0,1.0,1.0,1397.0,16.0,21.0,0.0,2.0,0.0,1.0,0.0,7.0,294.0,236.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,malicious/20160510_6f513238c622905df7f205c1985fe467.js,train
1.0,33.0,0.0303030303030303,0.0,1.0,33.0,0.0,0.1818181818181818,0.0,0.0,2.0,33.0,0.303030303030303,-0.0,0.0,0.4848484848484848,0.0606060606060606,4.225619876671972,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,benign/9300beeabf0653f0beed572087c220fa.js,train
76.0,33.38157894736842,0.1470240441466298,0.0,37.0,2537.0,71.0,0.1832873472605439,48.0,74.0,120.0,100.0,0.6452502956247537,-0.0,36.0,0.0244383129680725,0.079621600315333,5.582396696465283,0.0,88.0,23.0,0.0,2.0,0.0,8.0,0.0,1.0,3.0,2.0,1.0,5.0,4.0,0.0,10.0,1.0,18.0,0.0,0.0,1.0,0.0,1,malicious/20160328_38b9f1c53262eda05edc4405a80d8322.js,train
4.0,34.5,0.1014492753623188,0.0,1.0,138.0,2.0,0.181159420289855,0.0,0.0,6.0,78.0,0.717391304347826,-0.0,4.0,0.0,0.2246376811594203,5.232320715900361,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,benign/32504041878410bfff1efdb9df0b5ef7.js,train
105.0,1661.9333333333334,0.0998492862586889,0.0057305605061231,17391.0,174503.0,95.0,0.5973249743557417,8.0,34436.0,34608.0,172640.0,0.2994790920499934,0.0804460488948269,4.0,0.0033466473355758,0.0001203417706285,3.63089958581474,0.0,78.0,4.0,1.0,0.0,7.0,6.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,346.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1,malicious/20161006_bf81eea3362978e5260083b86ebf829c.js,train
2.0,11963.5,0.0070631504158482,8.024407573034647,298.0,23927.0,117.0,0.3287499477577632,114.0,590.0,2442.0,23926.0,0.644125882893802,0.1783173925952789,542.0,0.0200610189325866,0.0359844527103272,5.203395895008542,174.0,92.0,75.0,0.0,39.0,2.0,113.0,0.0,84.0,85.0,1.0,5.0,9.0,15.0,16.0,2.0,19.0,0.0,1.0,1.0,0.0,1.0,0,benign/53311667794375.4367537.js,train
34.0,189.58823529411765,0.0463853552590753,3.723239218119764,18.0,6446.0,64.0,0.325938566552901,118.0,36.0,632.0,5763.0,0.6213155445237356,-0.0,220.0,0.0063605336642879,0.0350605026372944,5.153520499298051,24.0,75.0,4.0,0.0,36.0,2.0,1.0,0.0,24.0,26.0,0.0,3.0,7.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0,benign/2a1d44d0112efcc3eefdd23324651c73.js,train
1.0,1053262.0,0.0379107952247399,2.5853016628341288,20399.0,1053262.0,5672.0,0.2611420520250422,6143.0,54278.0,31948.0,1053262.0,0.6321855340836373,0.1081985464626666,24570.0,0.0687616186665805,0.0639233163258524,5.559267901862464,2453.0,95.0,1840.0,0.0,4079.0,16359.0,1719.0,925.0,1227.0,1307.0,199.0,368.0,16.0,802.0,899.0,565.0,439.0,93.0,1.0,2.0,59.0,317.0,0,benign/d6e90a38adf3b03b63daa23f9c09742d.js,train
2.0,57882.0,0.0186586503576241,9.303410386648698,1151.0,115764.0,1068.0,0.3207041912857192,1246.0,2429.0,10828.0,115763.0,0.5978024256245464,0.0535163459959309,3238.0,0.0628347327321101,0.0317888117203966,5.362784938101825,1020.0,114.0,525.0,1.0,636.0,10.0,447.0,0.0,456.0,671.0,15.0,106.0,11.0,214.0,23.0,79.0,78.0,3.0,1.0,4.0,2.0,104.0,0,benign/1061.js,train
23.0,33020.34782608696,0.0004213475748813,0.0013167111715042,218.0,759468.0,15.0,0.2524108981550243,12.0,434.0,20.0,757768.0,0.7392832877751268,0.0422365383528345,10.0,0.0078844664949675,0.0303528259255162,4.31461644016959,0.0,85.0,9.0,1.0,0.0,19.0,27.0,39.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1,malicious/20160831_bf362e43079f67c28d8dbd7a8687ed17.js,train
121.0,58.12396694214876,0.0464950945542442,2.701549836485141,64.0,7033.0,364.0,0.2606284658040665,562.0,132.0,190.0,178.0,0.3701123275984644,0.3372900666170139,34.0,0.3227641120432248,0.0966870467794682,5.4937645459695,1.0,89.0,36.0,17.0,2.0,95.0,18.0,81.0,0.0,1.0,1.0,4.0,3.0,5.0,8.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0,1,malicious/20161201_88d0e27cd26650cc052a0a397737e28f.js,train
2.0,168.5,0.0148367952522255,11.869436201780417,8.0,337.0,4.0,0.3649851632047478,14.0,16.0,28.0,336.0,0.6023738872403561,-0.0,12.0,0.0178041543026706,0.0830860534124629,5.308370056711817,4.0,57.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,benign/47601667793906.0411928.js,train
16.0,7275.0625,0.0173022568534634,0.0171819829726548,14533.0,116401.0,697.0,0.9025867475365332,654.0,450.0,496.0,116244.0,0.062602554960868,0.0036522511267372,194.0,0.0175084406491353,0.0267008015395056,2.9495919696270163,0.0,91.0,2.0,2.0,7.0,12.0,189.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,29058.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1,malicious/20160627_7595eeda566ddc77a1ec8aae96200565.js,train
17.0,3068.529411764706,0.0018786542701044,0.0191699415316783,110.0,52165.0,14.0,0.3689255247771494,14.0,218.0,20.0,51082.0,0.0065944598868973,0.0747043371547961,4.0,0.6226013610658487,0.0008243074858621,3.043539186697348,0.0,71.0,5.0,1.0,0.0,11.0,13.0,93.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,malicious/20160823_0e61dcdba8300795be40d834b0dfb946.js,train
197.0,39.39086294416244,0.2057989690721649,3.092783505154639,221.0,7760.0,107.0,0.2193298969072165,56.0,424.0,276.0,711.0,0.5198453608247423,0.2456018291634721,68.0,0.0550257731958762,0.0309278350515463,5.268496943060232,13.0,92.0,27.0,0.0,9.0,41.0,57.0,0.0,1.0,5.0,0.0,2.0,3.0,14.0,18.0,4.0,2.0,4.0,1.0,0.0,0.0,5.0,1,malicious/20160627_f5a6ea49069cd48052f5dd7af8b60309.js,train
333.0,71.55855855855856,0.1167484997272231,1.0491418020059593,279.0,23829.0,167.0,0.109866129506064,94.0,516.0,408.0,7055.0,0.6486633933442444,0.3852851190780997,104.0,0.1247219774224684,0.2659364639724705,5.858429783468893,11.0,94.0,53.0,2.0,11.0,46.0,78.0,0.0,1.0,4.0,6.0,5.0,3.0,24.0,44.0,12.0,5.0,6.0,4.0,0.0,0.0,3.0,1,malicious/20160922_2d6b0ef7fd261a255b1ebeac3c960c68.js,train
15.0,4218.733333333334,0.0049777974431503,0.0158025315655568,186.0,63281.0,9.0,0.2877482972772238,190.0,368.0,6.0,61393.0,0.6987879458289218,0.0857426825355025,4.0,0.008485959450704,0.4220382105213255,4.620966742397321,0.0,85.0,4.0,1.0,0.0,9.0,3.0,81.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1,malicious/20160915_d988aeebdd268a88ce00f0c874527f33.js,train
24.0,1365.375,0.0078732948823583,0.7629161707711557,26.0,32769.0,376.0,0.8400927706063658,564.0,176.0,246.0,11226.0,0.0850193780707375,0.3912435636292556,38.0,0.0670145564405383,0.024993133754463,1.950577538703821,0.0,90.0,5.0,22.0,2.0,122.0,27.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,8.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,1,malicious/20161208_7294f64f3909947507901e52e6756b39.js,train
107.0,1215.3738317757009,0.124541504863701,0.0076896458918066,95.0,130045.0,98.0,0.4974739513245415,8.0,10.0,32134.0,128138.0,0.2499673190049598,0.2974722489192896,4.0,0.1280172248067976,0.0001768618555115,3.641759936422415,0.0,76.0,5.0,1.0,0.0,9.0,6.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,180.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1,malicious/20161024_6b8f4062985f4e706ddf1935da65bd90.js,train
75.0,22.293333333333333,0.2194976076555023,0.0,36.0,1672.0,74.0,0.27811004784689,48.0,72.0,120.0,92.0,0.4742822966507177,-0.0,36.0,0.0281100478468899,0.1022727272727272,5.413379291404562,0.0,85.0,22.0,0.0,2.0,0.0,9.0,0.0,1.0,3.0,2.0,2.0,5.0,5.0,0.0,10.0,1.0,18.0,0.0,0.0,1.0,0.0,1,malicious/20160329_0f65e0ca18949101237c616b1f059d48.js,train
117.0,89.7008547008547,0.0310624106717484,1.715102429728442,70.0,10495.0,358.0,0.1758932825154835,568.0,146.0,186.0,283.0,0.5770366841353025,0.2552421131901918,34.0,0.2160076226774654,0.1145307289185326,5.331943177832836,1.0,88.0,36.0,16.0,2.0,90.0,18.0,83.0,0.0,1.0,1.0,4.0,3.0,5.0,6.0,6.0,2.0,19.0,0.0,0.0,0.0,1.0,1,malicious/20161129_bb0eb3f0555b94b8b4e3369f32582dc1.js,train
1.0,78.0,0.0384615384615384,12.82051282051282,1.0,78.0,2.0,0.2435897435897435,0.0,0.0,6.0,78.0,0.6153846153846154,-0.0,2.0,0.1025641025641025,0.0,4.81687225163168,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,benign/316206a35adac1c752ce40c4f850aa8f.js,train
2.0,385.5,0.0064850843060959,12.97016861219196,12.0,771.0,8.0,0.2425421530479896,2.0,24.0,34.0,770.0,0.7328145265888456,-0.0,18.0,0.0181582360570687,0.0415045395590142,5.0462593663496,3.0,61.0,4.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,9.0,0.0,1.0,3.0,0.0,0.0,0,benign/50061667794133.6889722.js,train
76.0,96.3157894736842,0.0381147540983606,0.4098360655737705,27.0,7320.0,32.0,0.2121584699453552,28.0,54.0,146.0,3112.0,0.478551912568306,-0.0,32.0,0.2711748633879781,0.0769125683060109,4.939530027044014,0.0,79.0,0.0,1.0,2.0,7.0,109.0,0.0,0.0,0.0,1056.0,1.0,3.0,1.0,0.0,11.0,3.0,8.0,1.0,0.0,0.0,0.0,1,malicious/20160328_72046d0d0aee4c9963b7757b182adc6a.js,train
16.0,5273.75,0.3555226356956625,0.0355534486845224,14038.0,84380.0,682.0,0.537271865370941,652.0,458.0,436.0,84222.0,0.0836928182033657,0.0029137971566275,170.0,0.0235126807300308,0.0359326854704906,2.735104378620784,0.0,91.0,1.0,2.0,7.0,12.0,173.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,28070.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,1,malicious/20160628_4157ca1418acbcacef64ed673430fb5b.js,train
2.0,772.5,0.0181229773462783,8.414239482200648,21.0,1545.0,10.0,0.2809061488673139,16.0,42.0,92.0,1544.0,0.6873786407766991,-0.0,44.0,0.0135922330097087,0.0187702265372168,5.054486942582348,13.0,58.0,6.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0,benign/64061667795199.757331.js,train
2.0,88078.5,0.0139307549515489,5.585926190841125,2152.0,176157.0,1583.0,0.309048178613396,1460.0,4611.0,15063.0,176067.0,0.6337074314390004,0.0760734616178182,4232.0,0.0433136349960546,0.038653019749428,5.380852583907852,917.0,123.0,820.0,0.0,964.0,33.0,543.0,0.0,515.0,452.0,34.0,148.0,13.0,411.0,52.0,82.0,139.0,4.0,1.0,4.0,8.0,94.0,0,benign/53c9211e437f30cd3c6bfea3d30fcf16.js,train
125.0,31.552,0.1430020283975659,0.0,34.0,3944.0,88.0,0.2127281947261663,146.0,58.0,194.0,371.0,0.5692190669371197,0.6024308020404452,76.0,0.075050709939148,0.188894523326572,6.034137700306855,0.0,87.0,28.0,0.0,0.0,0.0,61.0,7.0,6.0,0.0,3.0,0.0,6.0,9.0,10.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,1,malicious/20160313_bb0da8ffa8c03e82f917bfd3664debf5.js,train
3.0,322.0,0.0165631469979296,4.140786749482402,21.0,966.0,18.0,0.2308488612836439,6.0,34.0,40.0,520.0,0.7401656314699793,0.7024665512903903,20.0,0.0124223602484472,0.0900621118012422,5.394903335637826,4.0,71.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0,benign/1ff975c25fc5cf31e6a76667ab7f0048.js,train
42.0,120.26190476190476,0.0289051672936052,0.593941793704217,20.0,5051.0,17.0,0.0417739061571965,6.0,42.0,50.0,357.0,0.4559493169669372,-0.0,20.0,0.4733716095822609,0.001979805979014,4.581513331108275,0.0,63.0,7.0,0.0,0.0,50.0,27.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1,malicious/20170327_10a99df98343965846c40c89c3f6327f.js,train
637.0,423.98430141287287,0.0211272299113589,4.898584853264612,4418.0,270078.0,5064.0,0.3574671020964314,11976.0,12662.0,17574.0,7711.0,0.5782699812646717,0.0417685568903818,6259.0,0.0431356867275379,0.0474085264256992,5.578211547894428,1202.0,96.0,1888.0,0.0,1595.0,644.0,1117.0,8.0,654.0,782.0,20.0,292.0,11.0,905.0,51.0,355.0,116.0,67.0,275.0,4.0,9.0,117.0,0,benign/3847521f686dfd4333aadf02a05dcc25.js,train
16.0,3111.25,0.0020891924467657,0.2812374447569305,1800.0,49780.0,2925.0,0.4587183607874648,5842.0,3600.0,3726.0,25969.0,0.2343310566492567,-0.0,28.0,0.3048613901165126,0.0135998392928887,4.626313906437077,0.0,84.0,7.0,2.0,0.0,50.0,16.0,2892.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,9.0,3.0,0.0,6.0,0.0,0.0,0.0,1,malicious/20151215_763bbee5393a1572e813eda179edb19d.js,train
2.0,302.5,0.0132231404958677,0.0,34.0,605.0,2.0,0.2859504132231405,0.0,68.0,0.0,573.0,0.656198347107438,-0.0,2.0,0.0446280991735537,0.0115702479338842,4.861706952584624,0.0,48.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,benign/78a8c9d5467a16e441e1feffd63a51c9.js,train
46.0,28.60869565217392,0.4179331306990881,1.5197568389057752,6.0,1316.0,16.0,0.0934650455927051,0.0,2.0,18.0,124.0,0.4855623100303951,0.6500224216483541,20.0,0.0030395136778115,0.0425531914893617,3.892173291166539,2.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,benign/b4214e52e46308553f520570454da8b4.js,train
2.0,11295.5,0.0239475897481297,0.3541233234473905,9.0,22591.0,236.0,0.3749280686999247,52.0,844.0,1442.0,22590.0,0.3171617015625692,-0.0,1058.0,0.2839626399893763,0.0864060909211632,5.67060058395995,4.0,90.0,1.0,1.0,1415.0,16.0,21.0,0.0,2.0,0.0,1.0,0.0,7.0,317.0,260.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,malicious/20160510_c70c8a3e48606c87ef2445a0517bec64.js,train
48.0,30.20833333333333,0.3006896551724138,3.4482758620689653,13.0,1450.0,19.0,0.1406896551724138,4.0,2.0,52.0,97.0,0.5531034482758621,-0.0,20.0,0.0055172413793103,0.0689655172413793,4.651497814954486,5.0,67.0,6.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,benign/2ccdfa431a20fc363dfa022eec570656.js,train
16.0,15010.8125,0.7910714360065453,0.0041636653578878,190.0,240173.0,101.0,0.0085771506372489,376.0,372.0,552.0,235072.0,0.1983195446615564,0.1473106669304539,186.0,0.0020318686946492,0.1183438604672465,1.8587486367437165,0.0,83.0,5.0,1.0,0.0,9.0,6.0,81.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,91.0,0.0,1.0,2.0,0.0,0.0,0.0,1,malicious/20160919_998fa15051169c8ba448735be10c8d9b.js,train
2.0,40995.5,0.0218438609115634,6.659267480577136,774.0,81991.0,608.0,0.2863119122830554,954.0,1546.0,6347.0,81901.0,0.6819894866509739,0.0259354502387796,2380.0,0.0098547401544071,0.0355526826115061,5.201694798604363,518.0,96.0,351.0,0.0,404.0,20.0,306.0,0.0,252.0,519.0,2.0,68.0,11.0,161.0,9.0,141.0,52.0,3.0,1.0,1.0,3.0,218.0,0,benign/e117eb603838d8171e4629c5ed852f6d.js,train
162.0,30.98765432098765,0.1350597609561753,0.0,55.0,5020.0,106.0,0.2137450199203187,192.0,100.0,210.0,371.0,0.5663346613545817,0.4394969869215134,84.0,0.0848605577689243,0.2035856573705179,6.066963213619618,0.0,87.0,43.0,0.0,0.0,14.0,74.0,38.0,6.0,0.0,3.0,0.0,6.0,9.0,10.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,1,malicious/20160405_87a797278c69cf525ed0cc02676fe3a7.js,train
17.0,3064.176470588235,0.0018813230692442,0.0191971741759613,109.0,52091.0,14.0,0.3688737017910963,14.0,216.0,20.0,51015.0,0.0065654335681787,0.0752682675874345,4.0,0.6226795415714806,0.0008254784895663,3.038852357124173,0.0,71.0,5.0,1.0,0.0,11.0,13.0,92.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,malicious/20160823_90fc7ff7085f9c67c8e15ebbc968db85.js,train
117.0,89.51282051282051,0.0311276616060345,1.6232216174926,74.0,10473.0,357.0,0.1769311563066934,576.0,154.0,184.0,278.0,0.5748114198414972,0.1792560669283215,34.0,0.2171297622457748,0.1121932588561061,5.308432798782104,1.0,89.0,36.0,15.0,2.0,85.0,18.0,83.0,0.0,1.0,1.0,4.0,3.0,5.0,4.0,6.0,2.0,23.0,0.0,0.0,0.0,1.0,1,malicious/20161128_6d2a67566e8cd243cd8232d771457c05.js,train
2.0,404.0,0.0136138613861386,11.13861386138614,7.0,808.0,4.0,0.2524752475247525,14.0,14.0,68.0,759.0,0.7301980198019802,-0.0,28.0,0.0037128712871287,0.0396039603960396,5.033630508254127,9.0,59.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,benign/1621567357.788617.js,train
28.0,712.5714285714286,0.0126303127506014,1.4534883720930232,31.0,19952.0,380.0,0.7364174017642342,562.0,160.0,262.0,6759.0,0.1409883720930232,0.205592508185083,38.0,0.1099639133921411,0.0421010425020048,2.9220020242312468,0.0,90.0,3.0,26.0,2.0,142.0,16.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,6.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,1,malicious/20161206_2511c2589187bf91ef3543d18f03e54d.js,train
1.0,3862.0,0.0163127912998446,1.294665976178146,3.0,3862.0,26.0,0.2654065251165199,1.0,22.0,51.0,3862.0,0.4482133609528742,0.9182958340544896,8.0,0.2700673226307613,0.0970999482133609,5.066454102629532,0.0,88.0,3.0,1.0,7.0,128.0,25.0,549.0,28.0,0.0,16.0,1.0,7.0,0.0,4.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1,malicious/20150815_5b27d775dacea3de431b2bf5a21e7724.js,train
120.0,21.23333333333333,0.1558084772370486,3.9246467817896384,49.0,2548.0,77.0,0.2759026687598116,26.0,98.0,230.0,74.0,0.5557299843014128,0.1437261699393817,46.0,0.0125588697017268,0.0176609105180533,5.127074564121766,10.0,68.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,benign/8e51e5def9573b40a2157e7fb51b7b87.js,train
16.0,3925.75,0.0065910972425651,0.0159205247404954,190.0,62812.0,10.0,0.2940361714322104,376.0,372.0,6.0,60433.0,0.6702222505253773,0.1473106669304539,4.0,0.0291504807998471,0.3917881933388524,4.697272175192677,0.0,84.0,5.0,1.0,0.0,9.0,6.0,81.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1,malicious/20160919_421224bc0397edcc918d2c8e3cd7ce8c.js,train
1.0,149.0,0.0067114093959731,13.422818791946307,2.0,149.0,3.0,0.2281879194630872,0.0,0.0,16.0,149.0,0.7449664429530202,-0.0,6.0,0.0201342281879194,0.174496644295302,5.113839434407823,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,benign/7569fa8cb3e247d50c45c65cc5d8fd8b.js,train
6.0,45.5,0.0549450549450549,7.326007326007326,7.0,273.0,4.0,0.3003663003663003,8.0,4.0,20.0,72.0,0.63003663003663,0.863120568566631,4.0,0.0146520146520146,0.0549450549450549,5.233175133398247,2.0,57.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,benign/4134162a029ff017a6e177cb54cf9cd7.js,train
7.0,16.428571428571427,0.2260869565217391,0.0,1.0,115.0,1.0,0.1826086956521739,0.0,0.0,4.0,35.0,0.5652173913043478,-0.0,2.0,0.0260869565217391,0.0260869565217391,4.631130083751868,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,benign/af9f5fcedd972da0a69e90a026856a8c.js,train
79.0,23.72151898734177,0.2145144076840981,0.0,38.0,1874.0,71.0,0.3175026680896478,48.0,76.0,120.0,98.0,0.4215581643543223,-0.0,36.0,0.0464247598719316,0.1323372465314834,5.423592887598514,0.0,84.0,22.0,0.0,2.0,0.0,12.0,0.0,1.0,3.0,2.0,1.0,5.0,6.0,0.0,10.0,1.0,18.0,0.0,0.0,1.0,0.0,1,malicious/20160330_e159fb874df7d72d7850007f545c7458.js,train
122.0,75.99180327868852,0.0352712760220041,1.9415381296516017,66.0,9271.0,363.0,0.1981447524538884,568.0,138.0,188.0,210.0,0.5220580304174307,0.266764987803026,34.0,0.2445259411066767,0.1317010031280336,5.222500115823948,1.0,89.0,36.0,16.0,2.0,90.0,18.0,81.0,0.0,1.0,1.0,4.0,3.0,5.0,6.0,6.0,0.0,20.0,0.0,0.0,0.0,1.0,1,malicious/20161129_47c45701ca6a879e05dacb34f84b3a29.js,train
89.0,55.96629213483146,0.1023890784982935,1.2045773940975708,82.0,4981.0,82.0,0.1385264003212206,50.0,152.0,162.0,192.0,0.7478417988355752,0.3776463213737002,38.0,0.0112427223449106,0.2166231680385464,5.946778866810988,0.0,89.0,25.0,0.0,2.0,0.0,45.0,0.0,3.0,4.0,2.0,2.0,6.0,7.0,12.0,10.0,1.0,15.0,0.0,0.0,1.0,0.0,1,malicious/20160428_327a53011356ae6c0da56ff433cd53cf.js,train
1.0,102.0,0.0784313725490196,0.0,3.0,102.0,1.0,0.2450980392156862,0.0,0.0,4.0,102.0,0.6568627450980392,-0.0,4.0,0.0196078431372549,0.0392156862745098,4.818183342490038,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,benign/b50cb8034b2781c963e0c61ef59a5788.js,train
670.0,18.107462686567164,0.1915595120342894,0.0824266402901417,194.0,12132.0,345.0,0.1880975931421035,146.0,274.0,694.0,347.0,0.6142433234421365,0.8735977588212388,326.0,0.0060995713814704,0.0051104516979887,5.064989919232069,0.0,72.0,164.0,0.0,0.0,0.0,115.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,116.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,1,malicious/20161207_bd6fe4be8e33408f6d213778cba09184.js,train
76.0,32.10526315789474,0.1528688524590163,0.0,37.0,2440.0,71.0,0.1897540983606557,48.0,74.0,120.0,101.0,0.6307377049180328,-0.0,36.0,0.026639344262295,0.080327868852459,5.608033118105673,0.0,86.0,23.0,0.0,2.0,0.0,8.0,0.0,1.0,3.0,2.0,1.0,5.0,4.0,0.0,10.0,1.0,18.0,0.0,0.0,1.0,0.0,1,malicious/20160329_4b1357a153df8322410f2292b5045728.js,train
139.0,92.41726618705036,0.0274015257667756,0.2335357309668379,79.0,12846.0,354.0,0.1408998910166589,596.0,158.0,152.0,290.0,0.6626965592402304,0.2890794597316464,44.0,0.169002023976335,0.1124085318387046,5.060888154963552,1.0,87.0,41.0,1.0,2.0,11.0,31.0,0.0,0.0,2.0,7.0,5.0,3.0,4.0,8.0,6.0,2.0,30.0,0.0,0.0,0.0,1.0,1,malicious/20161122_edd1d0fd4f38ced5890a0481abed6f19.js,train
2934.0,29.51840490797546,0.2135046820695786,1.7204152089323037,702.0,86607.0,1111.0,0.1553107716466336,268.0,162.0,3434.0,382.0,0.6263235073377441,0.2673335149181786,1102.0,0.0048610389460436,0.0538062743196277,5.288605232739712,139.0,95.0,305.0,0.0,54.0,0.0,203.0,0.0,42.0,225.0,13.0,6.0,8.0,262.0,1341.0,87.0,69.0,18.0,0.0,1.0,26.0,28.0,0,benign/695c2624be94d809aea7d1895dba15bd.js,train
